director_name,duration,actor_1_name,imdb_score,plot_keywords,country_USA,gross,num_voted_users,emotion,cleaned_text
Guillaume Canet,0.2718253968253968,Mila Kunis,0.6202531645569619,1970s|flashback|love|money|murder,0.0,5.326459824545049e-05,0.008644427992394184,love,think theres definitely alpha feel everyone sweet stache
Stephen Sommers,0.20039682539682538,Curtis Armstrong,0.5822784810126581,boy|lesson|mississippi river|river|slave,1.0,0.03169324199926563,0.0037750945549039835,joy,feel movie stayed faithful book
Joel Anderson,0.16269841269841268,Talia Zucker,0.5696202531645568,ghost|lake|parapsychologist|psychic|secret,0.0,0.0637309136648861,0.0055984314923015616,joy,feel like could teach intelligent person aspect life day
0,0.07142857142857142,Jon Foo,0.531645569620253,0,1.0,0.0637309136648861,0.0012901248047798505,love,feeling tender spot foot flex certain way back wearing shoes day cowboy
Tyler Perry,0.21230158730158727,John Amos,0.4050632911392404,critically bashed|culture shock|interracial relationship|madea series|ponzi scheme,1.0,0.08628792200935145,0.004349140912994098,sad,morning instead feeling exhausted yesterday im excited head library morning
Steven Spielberg,0.23809523809523808,Wayne Knight,0.8227848101265821,dinosaur|jurassic park|survival|theme park|tyrannosaurus rex,1.0,0.46913987401578666,0.3630505888709573,sad,feel useless hopeless depressed dark
Billy Bob Thornton,0.42261904761904756,Matt Damon,0.531645569620253,1940s|cowboy|mexico|railway station|texas,1.0,0.020415909727872106,0.0067364636022059915,sad,amazed quickly exhaustion seemed envelope also fully recognize nothing compared ill feel sleep deprived newborn
Gene Quintano,0.15277777777777776,Jon Lovitz,0.5696202531645568,cookie|detective|microfilm|parody|sergeant,1.0,0.03678959949574357,0.022255244682821626,anger,walk temptations feel disgusted
David Lean,0.3055555555555555,William Holden,0.8354430379746833,allies|bridge|construction|jungle|sabotage,0.0,0.035764754332504006,0.08843805536765892,suprise,feel curious want think
Michael Caton-Jones,0.26190476190476186,Liam Neeson,0.670886075949367,18th century|highlands|scotland|sexual cruelty|sword fight,1.0,0.04155038265974817,0.020370952307400044,suprise,cant help feel curious people lived
Paul Bartel,0.14484126984126983,Sylvester Stallone,0.5822784810126581,cult director|cult film|drive in classic|psychotronic|race,1.0,0.0637309136648861,0.011759073335309948,anger,reflecting bad person yesterday stop thinking feel offended alot people explains feeling wave awkwardness yesterday imagined malan
Richard Curtis,0.25396825396825395,Philip Seymour Hoffman,0.7341772151898733,inspired by radio program|inspired by true events|pirate broadcasting|pirate radio|pirate radio station,0.0,0.010510637899369,0.05381063216707234,sad,third wheel date already feeling awkward knocked speaker jazz bar bringing entire place halt
Benni Diez,0.15873015873015872,Clifton Collins Jr.,0.4303797468354429,catering|monster|one word title|party|wasp,0.0,0.0637309136648861,0.0018428663495800232,joy,im much positive frame mind feeling carefree
Stephen Chow,0.18253968253968253,Shengyi Huang,0.7848101265822783,1940s|axe|china|gang|sign language,0.0,0.022490246831025303,0.0587941830758114,fear,still full moments feeling extremely vulnerable going shops bank sitting doctors offices etc
Pitof,0.15873015873015872,Frances Conroy,0.2151898734177214,based on cult comic book|bechdel test passed|cat|detective|radical transformation,1.0,0.05285695996742039,0.051750575082008726,love,feeling lot romantic usual
Renny Harlin,0.20039682539682538,Taylor Cole,0.5063291139240504,2000s|detective|sadist|terrorism|terrorist,1.0,0.01608433077149305,0.013503700823608578,sad,feel thorougly hated ah fuck
Curtis Hanson,0.2599206349206349,Kevin Spacey,0.8481012658227848,1950s|call girl|corruption|murder|police detective,1.0,0.08494913944866692,0.2451319981133404,joy,know strength get pain kill even though swear time feel like dying inside happy
Renny Harlin,0.19246031746031744,Lauren Holly,0.5949367088607593,detective|groupie|murder|music industry|rock n roll,1.0,0.02815599825424451,0.008536128524836976,fear,feel strange started sale
Penelope Spheeris,0.17261904761904762,Tia Carrere,0.6835443037974682,basement|lead actor's first film|long hair|public access|title directed by female,1.0,0.1600207872892102,0.06782328130816287,sad,frustrated desperate depressed feeling entirely hopeless thanks amazing people doctors ive able feel like
Randall Miller,0.053571428571428575,William Hurt,0.6962025316455694,student film|wonder years,1.0,0.0004377840314517545,5.444563396318769e-05,joy,want form student advisory board broad spectrum students support existing users encourage feel welcomed
John McTiernan,0.24603174603174602,Alan Rickman,0.8354430379746833,christmas|christmas eve|christmas party|held at gunpoint|hostage,1.0,0.10696774843303292,0.35068728735872984,sad,share feeling little discouraged body sometimes feel like sweat tears still look way feel like
Elizabeth Banks,0.17261904761904762,Hugh Jackman,0.3417721518987341,awkwardness|embarrassment|gross out|irreverence|shame,1.0,0.01160814003507453,0.04683567301609282,sad,feel sorry people openly slander pass ill judgements prove strong almighty
Daisy von Scherler Mayer,0.15277777777777776,LL Cool J,0.2784810126582277,blind date|law clerk|love|manhattan new york city|world trade center manhattan new york city,1.0,0.010553840763987167,0.0008965775592850861,fear,feel like im fearful step courageous
Robert Eggers,0.16865079365079363,Julian Richings,0.6582278481012657,black magic|goat|isolation|naked woman|witch,1.0,0.0330537824672072,0.03934170494135554,love,feel delicate
W.D. Hogan,0.16468253968253968,Tom Everett Scott,0.22784810126582267,fireworks|kiss|to be continued ending|uncle nephew relationship|usaf,0.0,0.0637309136648861,0.0004474010790887911,sad,woken still bloated stomach lingering garlic taste mouth despite brushing teeth twice already morning feel bit lethargic
Steve James,0.19642857142857142,Kurtwood Smith,0.6582278481012657,long distance runner|olympics|oregon|runner|watching television,1.0,0.0006988368412391283,0.0033543244924276114,love,creativity feeling supportive community sharing ideas
Michael Rymer,0.1746031746031746,LL Cool J,0.5696202531645568,cunnilingus|oral sex|police|sex scene|undercover,1.0,0.018411999500447813,0.0027181390955751603,sad,feel like im beaten
Ang Lee,0.27976190476190477,Jeremy W. Auman,0.6582278481012657,bushwhacker|friend|honor|kansas|raid,1.0,0.0008284730483197333,0.006566616896255616,sad,performed sat behind leandra emma church pews thinking life general havent able feel anything hillary hardly ever since night texted freaking possibility falling emma broke hard
Mark Helfrich,0.18650793650793648,Dane Cook,0.5063291139240504,breasts|leg spreading|mini skirt|sex|sex in bed,1.0,0.04602192253994092,0.04415836814599005,love,feels loneliness beloved leaves
Mike Mitchell,0.15873015873015872,Amy Poehler,0.3544303797468354,chipmunk|cruise ship|football ball|overboard|tennis ball,1.0,0.17501947514815305,0.013512577829146048,love,feel compassionate ones real needs like old widow heart disease pension
Luke Dye,0.15277777777777776,Mike Stanley,0.4556962025316455,0,1.0,0.0637309136648861,5.918003691651741e-06,suprise,getting massive headaches breaking hives feeling dazed confused simple tasks
Vincenzo Natali,0.16468253968253968,David Hewlett,0.5949367088607593,imagination|one word title|part animation|surrealism|virtual reality,0.0,0.0637309136648861,0.0030371194945551377,anger,put everything want need aside jump right ever everyone else wants end feeling resentful stressed
David Ayer,0.20238095238095236,Mireille Enos,0.5189873417721518,dea|drug cartel|kicked in the crotch|strip club|tough girl,1.0,0.013805622922257593,0.02810874213423334,joy,feel sociable cant believe actually bothered fster wasted used half morning
Udayan Prasad,0.1884920634920635,Kristen Stewart,0.6582278481012657,louisiana|overalls|road trip|southern u.s.|teenage boy,1.0,0.0004159327651921674,0.00397571488005094,sad,im feeling rather homesick week dont writing hat
Martin Scorsese,0.2857142857142857,Leonardo DiCaprio,0.8734177215189871,boston|mole|police|undercover|undercover cop,1.0,0.17405894644817949,0.5170228417188486,suprise,feel mainly read crime novels somewhat little pleasantly surprised discover fact read slightly non crime novels crime novels
Robin Budd,0.12896825396825395,Roger Rees,0.531645569620253,1940s|gang that lives together|outlaw gang|rescue|sequel,1.0,0.06367169049166935,0.00788218911690957,sad,feel jaded watching magic shows
George P. Cosmatos,0.19047619047619047,Sam Waterston,0.4177215189873417,american president|assassin|conspiracy|president|white house,1.0,0.002832090049581071,0.00224765780208893,joy,feel positive books alas get read themes issues care consideration
Fernando León de Aranoa,0.2103174603174603,Luis Tosar,0.7721518987341771,australia|bar|shipyard|siamese twins|tuna,0.0,0.00019155820916846866,0.005863558057687512,sad,feel guilty making faster progress debt
Jim Sonzero,0.16468253968253968,Ian Somerhalder,0.39240506329113917,cell phone|computer|computer hacker|e mail|technology,1.0,0.0266383161761884,0.014773704415836815,sad,feel lonely said friend told guy likes l
Norman Jewison,0.2242063492063492,Charlotte Rampling,0.5822784810126581,eiffel tower|nazi|police|ritual|stew,0.0,0.0010023903507522108,0.0025163351696898817,love,wonder hell became couple still feel fond hope best
Olivier Megaton,0.21428571428571427,Liam Neeson,0.5569620253164556,betrayal|death|final showdown|murder|on the run,0.0,0.11735965471980264,0.07896451505806448,sad,im feeling bit listless without purpose try remember accomplished
Michael Haneke,0.2718253968253968,Ulrich Tukur,0.7848101265822783,children|doctor|mysterious event|pastor|small village,0.0,0.0029216450015091683,0.03133760494839796,anger,feel like matter necessities thoughts ideas selfish way lovely act kindness
Ridley Scott,0.2956349206349206,Mark Addy,0.6455696202531644,1190s|archer|england|king of england|robin hood,1.0,0.13835411544615941,0.12531964617439528,joy,team built vibrant exciting diverse bbc amazing reach feel privileged asked follow footsteps said bickley statement
Joseph Sargent,0.16865079365079363,Judith Barsi,0.1518987341772151,banana boat|boat|christmas|sea|shark,1.0,0.027300660166753435,0.018248164383204944,suprise,gut feeling wouldnt impressed
Drew Goddard,0.1746031746031746,Chris Hemsworth,0.6835443037974682,cabin in the woods|dark humor|hatchet|killed in an elevator|robot,1.0,0.055282877869780464,0.16402753292037503,sad,feel like today doomed day
Mark Rydell,0.2341269841269841,David Keith,0.670886075949367,awol|demand|driver|drugs|roses,1.0,0.03839458539034227,0.0036318788655660336,sad,cant rly express feel hope u understand somehow yeah kinda messy xd full mistakes gt lt lol kinda sounds like kind confession gt lt l hearts
Gerald Potterton,0.16468253968253968,John Vernon,0.6455696202531644,anthology|girl|heavy metal|secretary|segments,0.0,0.0637309136648861,0.013913818479439961,joy,often feel like traitor sex assured fact feel helping men become better candidates interaction
Ryan Coogler,0.15476190476190474,Ahna O'Reilly,0.7468354430379746,22 year old|b.a.r.t.|bay area|birthday|police,1.0,0.02116635437379024,0.0319063251031656,joy,feel worth supporting
Kevin Smith,0.1884920634920635,Johnny Depp,0.48101265822784806,canada|human becoming an animal|mad scientist|part of trilogy|walrus,1.0,0.0023948056860303157,0.018395522675127046,fear,help feel hesitant
Lance Hool,0.22619047619047616,Tom Berenger,0.5822784810126581,american|battalion|catholic|mexican|sergeant,0.0,0.0003005765407556177,0.0005290695300335727,fear,express stressed feeling anxious
Nancy Walker,0.23214285714285712,Steve Guttenberg,0.3670886075949366,male frontal nudity|male full frontal nudity|male nudity|male rear nudity|new york city,1.0,0.002628883003741901,0.0017712585049110552,fear,feeling overly anxious nervous panicked
Simon West,0.23015873015873015,Steve Buscemi,0.6582278481012657,army rangers|convict|criminal|escape|prison,1.0,0.13292012971915196,0.13331901176439953,joy,dont know many pounds lost know feel much better days ago hs flares stopped
Jonathan Frakes,0.20634920634920634,LeVar Burton,0.7594936708860758,21st century|borg|borg sphere|captain|sphere,1.0,0.12097263102471185,0.05789760551652631,sad,feel damaged flow coolness film
Mike Mitchell,0.1706349206349206,Jon Hamm,0.6075949367088607,alternate world|fairy tale parody|female warrior|ogre|true love,1.0,0.31343807931151274,0.08205667198695198,sad,elder sister died
Judd Apatow,0.251984126984127,Charlyne Yi,0.5822784810126581,40th birthday|aging|birthday|sex|viagra,1.0,0.08878659944758874,0.06154723839316731,joy,arrived feeling quite virtuous since took vacation day volunteer instead helping folks spent day humbled time time
Steve Gomer,0.1369047619047619,Trevor Morgan,0.1518987341772151,apostrophe in title|critically bashed|hit on the head with a ball|punctuation in title|tyrannosaurus rex,0.0,0.014653151726422418,0.001609105203759821,anger,feel violent urge vomit back room
Dominic Sena,0.23809523809523808,Nicolas Cage,0.6202531645569619,auto theft|brother|car|theft|thief,1.0,0.13365102157115505,0.1292113254020248,joy,feel passionate positivity gratitude good see lot around
Brian A Miller,0.1706349206349206,Bruce Willis,0.37974683544303783,assassin|fight|mechanic|rescue|rival,1.0,0.0637309136648861,0.00776915524639904,anger,help course tends make feel pretty pooped wrist getting cranky done
Anthony Minghella,0.29166666666666663,Philip Seymour Hoffman,0.7088607594936708,civil war|mountain|soldier|well|wounded soldier,1.0,0.1257478611656327,0.0701153241379392,sad,feel helpless hopeless
Guy Ritchie,0.24206349206349204,Robert Downey Jr.,0.7468354430379746,factory|gypsy|investigation|sherlock holmes|train,1.0,0.24566559989235365,0.20040135901036774,joy,busier ever seeing people compete younger candidates job want feel confident appearance running
Todd Phillips,0.17261904761904762,Ethan Suplee,0.6202531645569619,blonde|college|friend|highway travel|road trip,1.0,0.09010443934864418,0.0786845934834494,love,hear calling love times revert back old patterns feel longing need romantic relationship man hold tell loves undress admire caress body
Ryan Coogler,0.25,Sylvester Stallone,0.7721518987341771,boxing|boxing match|fight|montage|philadelphia,1.0,0.1442622281549224,0.08681888955762329,joy,say feel amazing like redbull something
James Mangold,0.21825396825396823,Tom Cruise,0.5949367088607593,chase|fbi|garage|spy|surveillance,1.0,0.10048312678960168,0.08774919973795078,sad,feel little damaged goods ish try push away
Jonathan Liebesman,0.18650793650793648,Noel Fisher,0.5443037974683543,18 wheeler|mutant|ninja|sewer|turtle,1.0,0.25097860944595396,0.0988803728815766,love,wear every im still sure feel liked teamed one new henry holland tops faithful blazer forever seeing moment good sale buy
Betty Thomas,0.1607142857142857,Amy Poehler,0.3670886075949366,adidas|chipmunk|hospital|school|waste container,1.0,0.28877211013039245,0.01872693088185948,sad,im feeling really burdened
Leslie H. Martinson,0.19444444444444442,Burgess Meredith,0.6202531645569619,black cat|catwoman|dc comics|penguin|riddler,1.0,0.0637309136648861,0.013593654479721662,love,feel horny please shag brains
Sean Penn,0.27976190476190477,Kristen Stewart,0.8354430379746833,alaska|based on true story|male nudity|self discovery|wilderness,1.0,0.02413097870427766,0.25231645459500435,joy,able keep site date learning continues find new areas feel worthwhile sharing
Todd Solondz,0.251984126984127,Philip Seymour Hoffman,0.7848101265822783,ensemble cast|episodic structure|satire|social satire|suburb,1.0,0.003943798532661032,0.03274076362368835,joy,feel like celebrating manufacturer graceful lines traditional refined touch
Charles T. Kanganis,0.1706349206349206,Victor Wong,0.3417721518987341,1990s|dagger|japan|mousetrap|stick fight,1.0,0.015494016538686678,0.003962695271929308,sad,think instantly become tight lipped feel disturbed look face
Todd Phillips,0.1746031746031746,Robert Downey Jr.,0.6329113924050631,actor|aspiring actor|birth|misadventure|suitcase,1.0,0.1320803418227059,0.16143367190232452,joy,feel like mention talking popular fiction parts felt disconnected
Damir Catic,0.16269841269841268,Nichole Ceballos,0.48101265822784806,la llorona|weeping,1.0,0.0637309136648861,1.0652406644967582e-05,joy,hate times rains cant go around parading sunglasses says one cant look feel fabulous raincoat
Stephen Frears,0.19047619047619047,Bob Hoskins,0.6962025316455694,anti semitism|breasts|chamberlain|friend|theatre,0.0,0.01450840319516794,0.007989304983728449,sad,felt tremendous improvement feel gained muscle lost fat fell good happy
Sol Tryon,0.16666666666666666,Jim Gaffigan,0.6202531645569619,artist|black comedy,1.0,1.4903252604767103e-05,0.0004343814709671587,anger,like feel rebellious
Maryam Keshavarz,0.1984126984126984,Sarah Kazemy,0.5443037974683543,closeted lesbian|iranian|islamophobia|propaganda|teenager,0.0,0.000577559552175852,0.003711771915403325,sad,ive spent still cant make good conversation feel awkward around
Wes Anderson,0.17261904761904762,Bruce Willis,0.7848101265822783,1960s|boy scouts|boy scouts camp|coming of age|young love,1.0,0.059836982610949566,0.14075557520332782,sad,feel disillusioned moment
Sam Mendes,0.2698412698412698,Albert Finney,0.7848101265822783,brawl|childhood home|computer cracker|intelligence agency|terrorist cell,0.0,0.40020710655933167,0.30894524012004076,love,dont want force something dont feel passionate
Joel Coen,0.1845238095238095,Cedric the Entertainer,0.5949367088607593,attorney|divorce|marriage|real estate|screwball comedy,1.0,0.04614757718279995,0.04530527726143196,joy,often feel need visit mall every week call liven wardrobe shop smart
David Oelhoffen,0.18650793650793648,Viggo Mortensen,0.721518987341772,algerian war|based on short story|hostage|teacher|title at the end,0.0,0.0637309136648861,0.0023849554877352283,sad,time hands feeling particularly shitty figured id give try
Kevin Smith,0.17857142857142855,Ethan Suplee,0.7341772151898733,fast food|fast food restaurant|new jersey|quick stop|restaurant,1.0,0.03173959671640662,0.06793394797719673,joy,feel like im counting peas weighing sweet potatoes oh geez drink ounces milk going wake midnight starving death get vitamins omigod dehydration hate much killing
J.C. Chandor,0.19642857142857142,Robert Redford,0.670886075949367,boat|container|sea|shipping container|storm,1.0,0.008234291638423485,0.03523579398008828,joy,feel like wouldve acceptable fourteen maybe
Michael Kang,0.1349206349206349,Samantha Futerman,0.6582278481012657,absent father|asian american|friendship between men|motel|mother son relationship,1.0,6.0998931386557764e-05,0.0007231800511197164,suprise,know glasses common feel strange
Tom Seidman,0.18055555555555555,Florence Henderson,0.5822784810126581,animal in title|christmas|farm|michigan|rabbit,1.0,0.0637309136648861,0.00026335116427846084,sad,feel bit lost head endless possibilities work
0,0.10515873015873015,Jason Flemyng,0.8227848101265821,france|journalist|limp|police detective|reporter,0.0,0.0637309136648861,0.005168784424287726,joy,couldnt shake feeling prince charming one princess
Christopher Smith,0.16468253968253968,Danny Dyer,0.6329113924050631,blood splatter|eastern europe|female nudity|pine forest|team building,0.0,0.00017844850134514367,0.018869554770828263,sad,feel stay low key likely take swipe
Tanner Beard,0.20039682539682538,William McNamara,0.3544303797468354,1800s|doc holliday|robbers|sheriff|texas,1.0,0.0637309136648861,0.00034206061337740956,sad,know feels rejected know much means heart
Patricia Cardoso,0.16468253968253968,America Ferrera,0.6835443037974682,education|factory|high school|mexican american|religious icon,1.0,0.007684639853433414,0.003547843213144594,sad,find days end feeling beaten days skipped quiet time think could afford spend time
Alexander Payne,0.21428571428571427,Shailene Woodley,0.721518987341772,boating accident|daughters|father daughter relationship|hospital|marriage,1.0,0.10864389624114118,0.12148418798183647,joy,ive got lot new things especially beauty hihi motto year im going get prettier dont know feel super duper uglyzzzzz
Alice Wu,0.17658730158730157,Joan Chen,0.7594936708860758,chinese|chinese american|lesbian love|mother daughter relationship|surgeon,1.0,0.0015589664809175785,0.004598880668781759,sad,feel awful boyfriend right bit shaky relationship recent months slept couple people
Jonathan Frakes,0.17261904761904762,Michael Biehn,0.4556962025316455,frozen time|stopped time|time freeze|watch|wristwatch,1.0,0.04863186155565768,0.006632306737232939,sad,feel damaged way super glue hope fixing
Terry Gilliam,0.22023809523809523,Matt Damon,0.5443037974683543,creature|curse|exorcism|girl|village,1.0,0.04983387449251723,0.05827280695057697,fear,feel insecure
Edward Zwick,0.20833333333333331,Jake Gyllenhaal,0.6455696202531644,female nudity|male objectification|pfizer|viagra|zoloft,1.0,0.04254647325020134,0.08484227632461196,joy,feel like need pull back many worthwhile ways spend ones time living sites
Thomas Bezucha,0.20238095238095236,Leighton Meester,0.531645569620253,cell phone|hotel|misunderstanding|monte carlo|young woman,0.0,0.03047787741012544,0.0194974549625124,fear,feel weird
Peter Faiman,0.1706349206349206,Paul Hogan,0.6202531645569619,australian outback|crocodile|female reporter|journalist|new york city,0.0,0.229629325338696,0.044229975990659025,joy,wonder would feel joyful
Mabrouk El Mechri,0.1706349206349206,Henry Cavill,0.4177215189873417,driving a car down stairs|duct tape gag|held captive|murder of a police officer|sailing,1.0,0.004928750473668732,0.01693969376698097,sad,hope interest stated previously thought feel humiliated shame one four things
Peter Hyams,0.20436507936507936,John Kapelos,0.5189873417721518,fire|helicopter|museum|police sergeant|relic,0.0,0.04461081699533476,0.011345404877263557,sad,im feeling pretty unloved unappreciated
Pierre Coffin,0.18055555555555555,Steve Carell,0.7468354430379746,dating|minion|overprotective father|undercover spy|woman agent,1.0,0.48395323242042154,0.16977095550312205,sad,finish race right feel disappointed
Roland Emmerich,0.29166666666666663,Will Smith,0.670886075949367,alien|area 51|military|spacecraft|spaceship,1.0,0.4025263309007598,0.25450374875943843,joy,spent like hours creating masthead banner content website design feel contented im right
Angelina Jolie Pitt,0.23809523809523808,Jelena Jovanova,0.3417721518987341,bosnian war|church|emaciation|soldier|violence,1.0,0.000395242569344631,0.018587857795105692,joy,stand wishing could erase time mind business feel comfortable
Mel Brooks,0.17261904761904762,Madeline Kahn,0.6455696202531644,belldon's hysteria|high anxiety|hitchcockian|murder|parody,1.0,0.0637309136648861,0.008942103578084212,joy,feel putting brave faces fuck let get real
Mike Mitchell,0.1607142857142857,Amy Poehler,0.5189873417721518,aquarium|fish|fish tank|gigolo|norwegian,1.0,0.0861721292329593,0.03513814691917604,fear,honest started feel little nervous thought fully loaded lb shotgun hands familiar quote favourite childhood movie youll shoot eye started creep mind
Trey Parker,0.18055555555555555,Jeremy Shada,0.7088607594936708,actor|arab stereotype|broadway|terrorist|vomiting,1.0,0.04309519013025036,0.08051029762232365,fear,started feeling apprehensive entertaining thoughts garlic necklaces wooden stakes even pondering whether try pass scent eaten italian
Clint Eastwood,0.21428571428571427,Clint Eastwood,0.721518987341772,gold|miner|preacher|prospector|sheriff,1.0,0.05443655484315566,0.02334415736208536,joy,feel emphasis intelligent affecting detached concrete debilitating stress
Raymond De Felitta,0.19246031746031744,Ezra Miller,0.7341772151898733,anger|family reunion|father son reunion|hugging|movie making,1.0,0.008770474743650836,0.016153782876729757,sad,feeling burdened pain ive caused
Paul Andrew Williams,0.16865079365079363,Dave Legeno,0.5822784810126581,countryside|deformed|farmer|gangster|kidnapping,0.0,0.0637309136648861,0.00594818551047812,sad,mean absolutely need id probably die without still feel horrible need help buy
Jez Butterworth,0.1706349206349206,Mark Gatiss,0.5696202531645568,bank|bank clerk|birthday|mail order bride|russian,0.0,0.006468299596970768,0.012738502946278131,anger,using time wisely actually finish without feeling rushed overwhelmed big problem
Wes Ball,0.2103174603174603,Ki Hong Lee,0.6582278481012657,based on novel|concrete wall|maze|open ended|teenage boy,1.0,0.1346642928479091,0.183989551172682,love,feeling sorts tender day thankful goodness life
Matt Reeves,0.15476190476190474,Mike Vogel,0.6835443037974682,brooklyn new york city|found footage|night vision|statue of liberty new york city|subway tunnel,1.0,0.10523739849190708,0.1756356971615479,sad,feel homesick whole evening still front instead felt blessed one two loving wonderful crazy families
Chris Wedge,0.19047619047619047,Goran Visnjic,0.7594936708860758,baby|ice|ice age|sleeping|sloth,1.0,0.23193358988615154,0.19420165834299447,anger,feel somewhat offended completely valued dignity treated professional manner yet time know shouldnt judge illness causing really act way
David S. Goyer,0.16269841269841268,Gary Oldman,0.4050632911392404,babysitting|experiment|nightmare|possession|twin,1.0,0.05606463722901982,0.024960955970644332,sad,feel ungrateful though
Steve Oedekerk,0.1468253968253968,Steve Oedekerk,0.5822784810126581,chosen one|comic violence|intentionally bad|kung fu|stylized violence,1.0,0.021081823714098155,0.022426866789879502,fear,feel like another achievement overcoming world shy moving different country language barrier champions year
Walt Becker,0.16865079365079363,Bella Thorne,0.4303797468354429,chipmunk|highway travel|on the road|plane|road movie,1.0,0.11293032888775033,0.005570616874950807,suprise,know feel like amazing feeling watching fantasy sci fi movie
Bryan Barber,0.22619047619047616,Cicely Tyson,0.5822784810126581,gangster|playing piano|song and dance|speakeasy|written and directed by cast member,1.0,0.016500564652341343,0.002721098097420993,love,feel lighter ive got energy im loving rhythm days
Tim Burton,0.21428571428571427,Johnny Depp,0.6455696202531644,chocolate|diminution|miniaturization|physical flexability|ticket,1.0,0.2714718191130246,0.18954123043581952,love,want church healing place place feel accepted supported safe
Matt Reeves,0.18055555555555555,Mark Margolis,0.4177215189873417,bachelor party|directorial debut|funeral|pallbearer|wedding,1.0,0.0637309136648861,0.003621226458921059,sad,feel alone encoding utf locale en isprivate false ismobile false ismobilerequest false mobileclass isprivateblog false languagedirection ltr feedlinks link rel alternate type application atom xml title seriously
Gus Van Sant,0.2361111111111111,Robin Williams,0.8481012658227848,friend|genius|janitor|loss of wife|professor,1.0,0.18190369173132964,0.3579794515075818,suprise,personally feel amazed managed connect amazingly talented creative people little world dance
John McNaughton,0.21428571428571427,Bill Murray,0.6202531645569619,erotic thriller|forbidden sex|lesbian sex|sex with a student|taboo sex,1.0,0.03912297495809384,0.05365972307293524,sad,feeling helpless mac start new chapter
Peter Howitt,0.18253968253968253,Jeanne Tripplehorn,0.6582278481012657,alternative reality|multiple outcomes|parallel time|serendipity|twist of fate,0.0,0.01562484405923649,0.031247059491915707,sad,much misery im feelin little bit sorrowful
Alexander Payne,0.2341269841269841,Hope Davis,0.7088607594936708,highway travel|on the road|retirement|road movie|wedding,1.0,0.08548184986198239,0.06364931330444162,anger,going major depression dark times life feeling hated desperate kind gratification amongst friends certain person unhealthy obsession long time
Neal Brennan,0.16269841269841268,Rob Riggle,0.531645569620253,fourth of july|looking at one's self in a mirror|mirror|sex toy|young version of character,1.0,0.019857073257912534,0.010525169565600768,anger,havent searching hard get impression see city shops girls supposed look pretty feel cold year round
0,0.07539682539682539,Bernard Hill,0.7974683544303797,0,0.0,0.0637309136648861,0.0010764848715112615,love,feel hmm treasured eggrolls along fish hot sauce recipe
Robert Harmon,0.16269841269841268,Alexander Gould,0.4050632911392404,darkness|friend|kiss|nightmare|suicide,1.0,0.01669009131701763,0.006438788016515956,joy,good feeling next sunday going splendid
Jean-Jacques Mantello,0.06944444444444445,Charlotte Rampling,0.6202531645569619,3d in title|animal in title|digit in title|dolphin|manatee,0.0,0.009885738758321001,9.883066165056187e-05,joy,feel really special
Renny Harlin,0.2103174603174603,Richard Coyle,0.5063291139240504,cameraman|epic battle|journalist|south ossetia|street shootout,0.0,2.160143230907352e-05,0.007174395875388144,suprise,feel overwhelmed whenever log account im bombarded tweets
Victor Nunez,0.21230158730158727,Allison Dean,0.7088607594936708,desire|florida|identity|resort town|sales,1.0,0.0013158570084378374,0.0012037219508817532,joy,feel like version content always complaining things
Andrew Haigh,0.17857142857142855,Tom Cullen,0.7721518987341771,coming out|fellatio|male in bathtub|male nudity|nudity,0.0,0.0006169925539726145,0.011741911124604154,sad,feel burdened learn confront requests
Woody Allen,0.18055555555555555,Sally Hawkins,0.721518987341772,congenital liar|mental breakdown|self deception|snob|talking to oneself,1.0,0.043923635565343976,0.08881562400318624,sad,feel terrible though fa
Peter Jackson,0.3849206349206349,Naomi Watts,0.7088607594936708,animal name in title|ape abducts a woman|gorilla|island|king kong,0.0,0.2867180398202865,0.18702193626428382,anger,im starting think might times feel deeply personally offended
Miranda July,0.16666666666666666,Najarra Townsend,0.7341772151898733,fellatio|seven word title|shoe salesman|title directed by female|written by director,1.0,0.0051076749744353445,0.01841978649026281,fear,still cant help feel distressed
Steve Trenbirth,0.12896825396825395,Haley Joel Osment,0.48101265822784806,dog|jungle|shot gun|tiger|village,1.0,0.06296765184459784,0.006882046493020599,sad,feel burdened hate felt discomfort thinking friends true friends
Blair Hayes,0.15277777777777776,Jake Gyllenhaal,0.5063291139240504,cigarette smoking|hand on butt|niagara falls|plastic bubble|wedding,1.0,0.006576667045371111,0.015112214226999238,fear,would liked least within immediate surrounding area couldnt help feeling bit inhibited plus strange sensation really prevented absorbing fully
Woody Allen,0.1607142857142857,Mike Starr,0.7594936708860758,beach|cigarette girl|radio|woman holding a baby|working class,1.0,0.01945030676887246,0.014351750752622114,fear,still feeling kinda restless
Sidney Lumet,0.22023809523809523,Lena Horne,0.4556962025316455,melancholy|new york city|sadness|teacher|wizard,1.0,0.017092953821852344,0.006444706020207615,sad,said letter feel little melancholy may exactly right
Courtney Hunt,0.17857142857142855,Charlie McDermott,0.7088607594936708,border|mohawk|money|new york|river,1.0,0.003297965936392644,0.01286633182601779,joy,im feeling optimistic ipb bogor agricultural institute student get nutrition faculty
Clint Eastwood,0.251984126984127,Matt Damon,0.7341772151898733,apartheid|nation|nelson mandela|president|rugby,1.0,0.04928179405854525,0.07351166645657753,sad,feel ungrateful sneezing snuffling nursing throbbing head
