director_name,duration,actor_1_name,imdb_score,plot_keywords,country_USA,gross,num_voted_users,emotion,cleaned_text
Peter Sollett,-0.6827195229798009,Ari Graynor,0.2292101298423939,band|gay|gay friend|love|night,1.0,-0.2480995538143666,-0.063414920676041,anger,feel fucking fucked useless
Michael Lembeck,0.0317097867171926,Debbie Reynolds,-0.1263440641887329,box office flop|drag queen|gender disguise|mafia|witness,1.0,-0.5904634228435582,-0.5548444739012115,joy,ive worked feel blessed survived thus far saddened others
Renny Harlin,0.6667580620034091,Sylvester Stallone,-0.0374555156809508,money|mountain|rocky mountains|snow|suitcase,1.0,0.5198470013330705,0.089750142651159,anger,im feeling tortured
Gideon Raff,-0.5239574541582468,Gideon Emery,-1.4596722918054577,blood splatter|heart ripped out|jock strap|train|vomiting,1.0,0.0,-0.5696345182075958,love,roll eyes feel little less sympathetic towards situation
Douglas Aarniokoski,-0.246123833720527,Christopher Lambert,-1.637449388821021,battle|explosion|immortal|revenge|sequel to cult film,1.0,-0.5211095384952945,-0.4862238679445395,sad,went weeks questioning analyzing things deciding would feel regretful like failure held plans
Brian Helgeland,0.9842821996465174,Tom Hardy,0.4958757753657387,1960s|based on a true story|gangster|identical twins|murder,0.0,-0.6808794891714507,0.0289867477322538,sad,want irritate make feel unwelcome adjusts new home knows long remain
Shane Meadows,-0.4445764197474697,Bob Hoskins,0.5847643238735201,fight|gang|hiking|wales|working class,0.0,0.0,-0.5891981070874763,sad,feel like pathetic lonely insignificant idiot
Ol Parker,-0.16674279930975,Jeremy Irvine,0.6736528723813021,death|dying|leukemia|teenage girl|terminal illness,0.0,0.0,-0.4102299049386398,joy,guess like alliteration admittedly feeling clever creative today
David Gordon Green,-0.2064333165151385,Natalie Portman,-0.7485639037432046,knight|prince|quest|rescue|thong bikini,1.0,-0.3931808271762229,0.0113296880012431,sad,suppose thought high school wouldnt feel know im one im feeling like lonely process keep like shouldnt hard feels
Ron Shelton,0.3492339243603009,Harrison Ford,-1.0152295492665493,audition|kissing while having sex|machismo|murder|sex,1.0,-0.2696343943260827,-0.3782377680844979,anger,remember feeling envious children gentle patient fathers
Brian De Palma,-0.0079807304881958,Nancy Allen,0.8514299693968655,conspiracy|political conspiracy|recording|sound|truth,1.0,0.0,-0.4046980817263886,joy,feel prety pretty
Bobby Farrelly,0.0714003039225811,Bill Murray,-0.6596753552354224,adoption|highway travel|road trip|sequel|stupidity,1.0,0.5513877501943607,0.0966035372052405,joy,starting feel pretty optimistic
Martin Scorsese,0.3889244415656894,Ringo Starr,1.5625383574591178,band|final concert|guitar|interview|thanksgiving,1.0,-0.7034352259438574,-0.5131535921723263,fear,lie feeling terrified continental drift starchy bed
Ron Shelton,0.4286149587710779,Khandi Alexander,0.1403215813346118,corrupt|criminal|investigation|lapd|police,1.0,-0.5757755490969769,-0.4795726810274595,sad,feel like im troubled girl direction
Julie Anne Robinson,-0.0079807304881958,Kelly Preston,-0.5707868067276411,beach|fire|love|pianist|summer,1.0,0.2113439418823444,-0.15344064934957,joy,convinced world mine asking apparently heritage history stands testimony unmet aspirations least actually read damn thing challenges feeling complacent
Tony Kaye,0.0,Bill Cobbs,0.6736528723813021,based on novel,1.0,0.0,-0.602644914948066,sad,wonder later feels stupid asking
Johanna Schwartz,-0.0873617648989729,Aliou Touré,1.1180956149202104,0,0.0,0.0,-0.6036920616396801,sad,im feeling low justin would somehow knows well
Jonathan Liebesman,-0.246123833720527,Noel Fisher,-0.481898258219859,18 wheeler|mutant|ninja|sewer|turtle,1.0,2.0805512584419836,0.6024114977614712,sad,feel less inhibited self conscious much easier form new habits learn new things
Barbra Streisand,0.5873770275926321,Jeff Bridges,0.0514330328268305,columbia university|lecture|marriage|professor|sex,1.0,-0.1054277855619282,-0.5215163223025964,joy,didnt win feel proud friends andrew zack sharmir took championship medals home
Anthony Mann,2.5719028878620587,James Mason,0.2292101298423939,2nd century|emperor|european history|loosely based on historical events|roman empire,1.0,0.0,-0.5597696742024586,anger,feeling quite stressed havent gotten enough sleep
Raja Gosnell,-0.0873617648989729,Jacob Tremblay,-0.9263410007587672,based on cartoon|box office hit|no opening credits|sequel|smurf,1.0,0.329453654703191,-0.407384554617978,anger,feel greedy idealistic expect would want talk proported best friend might happy
Milos Forman,2.889427025505167,Jeffrey Jones,1.651426905966901,1800s|classical composer|composer|first person narration|opera,1.0,0.0457535748964187,1.3513380333052163,sad,feel like would get homesick went state
Sam Mendes,0.4683054759764665,Leonardo DiCaprio,0.7625414208890835,based on novel|children|connecticut|suburb|work,1.0,-0.3738869032665599,0.4977401588079873,joy,im feeling little better draft initially
David Yates,0.1110908211279697,Christoph Waltz,0.1403215813346118,africa|capture|jungle|male objectification|tarzan,1.0,1.104297114696894,-0.2982285391438571,sad,feel golding resigned last june following deaths constituency
Rob Cohen,-0.0476712476935844,Paul Walker,-0.7485639037432046,college|friend|ivy league|secret society|suicide,1.0,-0.196672870789629,-0.4103526738611049,fear,im tired feeling anxious everday waiting see im gon na screw today
Damon Santostefano,-0.3651953853366926,Matthew Perry,-0.3041211612042964,architect|award|farce|love|misunderstanding,0.0,-0.5540857222878239,-0.4859927735022523,fear,often feel like dont time make time get outdoors always energizes dont know hesitant first place
Stephen Carpenter,-0.920862626212132,Melissa Sagemiller,-2.2596692283754924,car accident|college|ghost|girl in panties|white panties,1.0,-0.6628375529880289,-0.5516741470210832,anger,feel little stressed well sad
Martin Ritt,0.6667580620034091,Frank Finlay,0.4069872268579574,coal|detective|irish|irish immigrant|pennsylvania,1.0,0.0,-0.5854283789976654,joy,feel bit creative ambitious stripes blue flower stars
Salim Akil,0.3492339243603009,Omari Hardwick,-0.6596753552354224,1960s|death|girl group|nightclub|sister,1.0,-0.3516841664877782,-0.566955267017328,joy,feel really see lot investigators progress prayers lucianos prayers becomes sincere truly talks heavenly father
John Boorman,0.0714003039225811,Daniel Radcliffe,-0.3041211612042964,canal|panama|president|spy|tailor,1.0,-0.5110216516280998,-0.4328699385814694,anger,feel fucked say things like relationship shit matters dont think
Bob Saget,-1.000243660622909,Don Rickles,-0.0374555156809508,cult film|gambling debt|job|off screen murder|revenge,0.0,-0.5623910914106279,-0.4595541249643259,joy,feeling reassured
Bob Fosse,1.857473578165065,Sammy Davis Jr.,0.4958757753657387,charity|dancer|foreign language adaptation|hope|taxi dancer,1.0,0.0,-0.5792827111730888,joy,want seek look certain way order feel safe belong
Paul McGuigan,0.1110908211279697,Daniel Radcliffe,-0.3930097097120777,assistant|experiment|frankenstein|medical student|scientist,1.0,-0.6237860758157086,-0.3975341540154837,suprise,right suppose reason im kinda feeling weird right
Marc Abraham,0.4683054759764665,Dylan Authors,0.4958757753657387,flash of genius|genius|intellectual property|professor|university,1.0,-0.6462783599589893,-0.5009489169390307,sad,could tell feeling unwelcome time feeling entitled neither true
Kevin Bray,-0.4842669369528582,Mike Epps,-0.6596753552354224,black comedy|bounty hunter|diamond|machismo|money,1.0,-0.3358252169790588,-0.5342265166283954,suprise,feel curious taste test gluten free products available
John Glen,0.9049011652357404,Joe Don Baker,0.2292101298423939,british agent|defection|escape|kgb|soviet general,0.0,0.0397033966604148,-0.1026287588516597,anger,feel disgusted need act cute like actions gwiyomi
Francis Lawrence,1.18273478567346,Jennifer Lawrence,0.1403215813346118,death of sister|dystopia|execution|rebellion|revolution,1.0,3.407092799569507,0.5955653249087112,love,folks feel must put thoughts regarding lionheart read blog end end admired bravery love fellow man
James Foley,-0.4048859025420812,Louis Lombardi,0.2292101298423939,con|grifter|lap dance|organized crime|shot in the forehead,1.0,-0.5297117017023872,-0.3829318739434578,anger,feel violent crazy feel slowly losing patience
Michael Mann,2.294069267424339,Will Smith,0.3180986783501752,african american protagonist|african americans|boxing gym|gym|rumble in the jungle,1.0,0.14194743922435,-0.0323688266950125,fear,going honest feeling little anxious get mine back
Ron Howard,1.103353751262683,Adam Goldberg,1.5625383574591178,conspiracy|cryptography|mathematician|mental illness|nobel prize,1.0,1.7859743782025284,3.805113264913939,joy,feeling heart sweet thankful post
George Stevens,4.675500299747651,Martin Landau,0.1403215813346118,70mm film|biblical epic|faith|jewish|king herod,1.0,-0.5912564711302171,-0.5574009561690143,joy,feel excited future even though idea whats going happen
Brett Piper,-1.0796246950336863,Michelle Simone Miller,-1.7263379373288024,0,1.0,0.0,-0.6038798258740385,joy,feel jubilant thats pretty fuckin sweet
David Gordon Green,-0.0079807304881958,Dominic Flores,-0.3041211612042964,bolivia|box office flop|inspired by documentary|presidential campaign|year 2002,1.0,-0.6058912801867257,-0.5213502231722024,joy,think today long feel lively like actually get enjoy life better lazing around inside feel totally whole wife thing maybe later ill even wanting mother think
Jimmy Hayward,-0.6430290057744124,Amy Poehler,-0.481898258219859,chipmunk|hunting dog|sabotage|thanksgiving|turkey the bird,1.0,0.1063531587529733,-0.4739325322953861,joy,begin imagine fact head hurting well stomach im going go away stare true beautiful things like clouds feel peaceful
Anthony Powell,-0.6430290057744124,Josh Swanson,1.0292070664124282,antarctica,0.0,-0.7039347674687129,-0.5863022048575641,joy,feeling april going fabulous month
Robert Rodriguez,3.2466416803536635,Quentin Tarantino,1.0292070664124282,anthropophagus|blood and gore|double feature|real twins playing twins|zombie,1.0,-0.3424275338996818,0.5187192011468772,fear,get winded easily feel pretty wimpy
Nae Caranfil,0.1904718555387468,Monica Barladeanu,0.5847643238735201,0,0.0,0.0,-0.583709614083154,fear,cant really describe say feeling whenever seems weaker scared side somehow understood limits enough step aside smile side stage powerful side takes
Brian Koppelman,-0.6827195229798009,Jenna Fischer,-0.0374555156809508,aging|hdtv|high definition television|love|marriage,1.0,-0.6444300373236054,-0.507665099168004,joy,looking forward feeling sweet baby next weeks
Bruce Macdonald,-0.5239574541582468,Rachel Hendrix,-1.548560840313239,boyfriend girlfriend relationship|friend|praying|surfing|wave,0.0,0.0,-0.5989979557807202,joy,feel like cartwheels ok quite good get drift
Woody Allen,-0.5239574541582468,Kurt Fuller,1.1180956149202104,1920s|golden age|midnight|paris france|time travel romance,0.0,0.1219706872983775,1.5705816637239285,love,know sometimes forgets smile laughter window see father delight embrace feel god arms strength gentle wisdom firm justice tearful loving best view god heart
Michael Winterbottom,-0.5636479713636353,Samantha Morton,-0.1263440641887329,genetics|i.d.|love|sphinx|totalitarian,0.0,-0.7052586525902865,-0.4734486783068471,joy,go guy someone wants genuine guy would treat right spend quality time make feel special
Justin Chadwick,1.341496854495014,Terry Pheto,0.5847643238735201,africa|apartheid|nelson mandela|president|resistance,0.0,-0.5865117982305139,-0.4509603003917686,joy,feel like people convinced different knuckle dragging troglodytes preceded us thousands years ago
Kevin Bray,-0.8414815918013551,Dwayne Johnson,-0.2152326126965142,casino|football|sheriff|special forces|violence,1.0,-0.0381091044797531,-0.2206241367432681,sad,feel like missed opportunities kind show im tell kiss
Carlos Saldanha,-0.5239574541582468,Denis Leary,0.4958757753657387,egg|lost world|rescue|squirrel|weasel,1.0,2.163866109178573,0.600288317572957,sad,really feeling exhausted find buddy ghorbash borrow key longhouse
Steve Hickner,-0.6430290057744124,Matthew Broderick,-0.2152326126965142,bee|dream sequence|egg|scatological humor|squashed bug,1.0,1.141485673521996,0.1605661458095599,love,love bright colours sleek design bottles means products look great shelves well feeling lovely luxurious use
Simon West,-0.16674279930975,Jason Statham,0.2292101298423939,church|hostage|mine|plutonium|revenge,1.0,0.5339925691418441,1.1781110837069535,joy,dont know sometimes feel im clever everyone around
Steven Spielberg,1.3811873717004026,Christopher Lee,-0.481898258219859,california|captain|cult film|pearl harbor|submarine,1.0,0.0,-0.422290146145506,anger,admittedly one desk word also say feel wronged act rashly like child like
John McTiernan,-0.3651953853366926,Connie Nielsen,0.0514330328268305,2000s|army|military crime|necklace yanked off|panama,0.0,-0.3204377863972986,-0.2436758073614218,love,cant help feel longing outside feel rain skin sticky tree droppings feet
Tony Scott,0.2698528899495238,Brad Pitt,0.4958757753657387,china|cia|cold war|friendship|retirement,0.0,-0.7077464544161415,0.2714698130034782,anger,cant imagine bad must feel although zane zane mostly hes really sarcastic whole thing
Peyton Reed,-0.1270522821043614,Bradley Cooper,0.3180986783501752,best friend|dvd|girlfriend|loan|self help,1.0,0.7190000688841791,1.357844786195867,fear,feel quite distraught moment
Collin Schiffli,-0.6827195229798009,Kim Shaw,-0.2152326126965142,drug addict|drug addiction|drug use|drugs|junkie,1.0,0.0,-0.599857338237976,joy,feel less intelligent less pretty less funny everyone else href uw
Peter Hyams,0.9049011652357404,David Huddleston,0.3180986783501752,astronaut|hoax|journalist|mission|nasa,1.0,0.0,-0.4887659068096993,fear,also feel songs felt little uncomfortable dark angry intimidating songs found hard fit kind character
David O. Russell,0.6667580620034091,Jennifer Lawrence,0.1403215813346118,based on real person|female inventor|mop|sales pitch|woman holding a shotgun,1.0,0.1165184072759871,-0.0602229286919483,suprise,feeling would impressed ever saw theatrical version
Joe Berlinger,-0.6827195229798009,Kim Director,-2.1707806798677107,convenience store|digit in title|punctuation in title|violence|witch,1.0,-0.3221151390428063,-0.3950571104622172,sad,feel like damaged goods every time start really like someone get hurt
Morgan J. Freeman,-0.6827195229798009,Ethan Suplee,-0.2152326126965142,cola|desert|ice cream cone|teenage girl|vomiting,1.0,-0.7066904787719529,-0.5906207822478072,joy,feel every time laughs smiles reaches precious little hands mine
William Bindley,-0.5239574541582468,Bruce Dern,0.0514330328268305,boat racing|hydroplane|loyalty|one word title|scolding,1.0,-0.7007043375779614,-0.5967664500723839,sad,said true replied already feeling regretful outburst
John Curran,-0.0873617648989729,Robert De Niro,-0.9263410007587672,arsonist|blood splatter on face|deception|parole|parole officer,1.0,-0.6818985591418718,-0.3515752468056057,fear,worked hard move past constant sense self loathing scary conjure thoughts feelings relive darkness threatened swallow
Justin Dillon,-0.8414815918013551,Matisyahu,0.9403185179046468,fair trade|human trafficking|non profit|rockumentary|slavery,1.0,-0.7049951262095484,-0.6038798258740385,fear,feel timid also
Richard Lester,0.3492339243603009,Margot Kidder,0.3180986783501752,alien invasion|based on comic book|flying superhero|phantom zone|revenge,1.0,0.8726978089585193,-0.0529867839678286,anger,got home x say feel dissatisfied
Alfred Hitchcock,0.8255201308249632,Tamara Toumanova,0.2292101298423939,defection|east germany|germany|iron curtain|scientist,1.0,0.0,-0.4694984076839994,joy,feel pleasant able sit home clean environment
Tony Goldwyn,-0.4048859025420812,Hugh Jackman,-0.3041211612042964,apartment|girl in panties|roommate|thong panties|upskirt,1.0,-0.3087215791257537,-0.4618939561924844,love,im beginning feel pressure deadline work progress since spending lot working hours caring mom scramble working time desk
Richard Donner,0.5476865103872436,Rene Russo,0.2292101298423939,gangster|gun|internal affairs|police|police officer,1.0,1.4064351873001084,0.3202235186247676,joy,always return feeling like every soul around wonderful wonderful
Shona Auerbach,-0.0873617648989729,Gerard Butler,1.2069841634279916,boy|dock|letter|seaside|stranger,0.0,-0.6885481988959599,-0.4674474445087,joy,feel pockets hope stay cool pressure
Mike Cahill,-0.0476712476935844,Steven Yeun,0.7625414208890835,buddhism|evolution|eye|reincarnation|stuck in elevator,1.0,-0.703249587190536,-0.0580275314902193,joy,im working really hard let crap im feeling affect everyone else im glad noticed
Brad Anderson,-0.2858143509259156,Paul Guilfoyle,0.0514330328268305,abandoned asylum|abandoned hospital|asbestos|lobotomy|multiple personality,1.0,-0.7026752700368832,-0.2876343033052507,joy,feel like april really resolved accepted lot things within regarding kingsleys diagnosis previous year
Barry W. Blaustein,0.0317097867171926,Terry Funk,1.0292070664124282,championship|drugs|three word title|wrestler|wrestling,1.0,-0.6782233910446741,-0.5551911155646424,sad,right expected right start tell feeling sad
Ken Scott,-0.6430290057744124,Tom Wilkinson,-0.9263410007587672,business trip|company|glory hole|male frontal nudity|male nudity,1.0,-0.5589090279413738,-0.4376073746483581,joy,im feeling fine hungry even willing drinks
Robert Zemeckis,0.0317097867171926,Lea Thompson,1.2069841634279916,alternate timeline|same actor playing two characters simultaneously on screen|second part|year 2015|younger version of character,1.0,1.0231841271712336,1.8517658263769468,sad,feel fucking troubled
Brian De Palma,-0.6430290057744124,Steven Bauer,-0.3930097097120777,hitchcockian|long tracking shot|psychologist|psychology|wig,1.0,-0.3959156311084569,-0.5327099593508853,joy,hoped feel thrilled thankful
Alfred Hitchcock,-0.4842669369528582,Norman Lloyd,1.0292070664124282,amnesia|dream analysis|dream sequence|guilt complex|post traumatic stress disorder,1.0,0.0,-0.3664375081252049,joy,stopped exerting pressure hmm hope wont much problem im feeling positive
Barry Levinson,-0.16674279930975,Anna Friel,-0.1263440641887329,alopecia|belfast northern ireland|ireland|irish republican army|scalper,1.0,-0.7070421346159396,-0.5941305290900449,anger,think cos bit stormy always feel irritable uncomfortable like
Michael Taliferro,1.2224253028788483,Wesley Jonathan,-2.7041119709144006,0,1.0,0.0,-0.6021105090502767,anger,im starving feeling bitchy
Duncan Jones,0.6270675447980206,Dominic Cooper,0.7625414208890835,based on video game|fictional language|fictional war|orc|sword and sorcery,1.0,-0.0217607968407215,0.2017803952512277,joy,still lots say still lot things feel didnt say way would beloved right
Douglas Cheek,-0.4445764197474697,Daniel Stern,-0.8374524522509859,bum|city|mutant|new york city|street,1.0,0.0,-0.5498614999893926,fear,feel reluctant grow seems like amazing time teen right
William Gazecki,-0.4445764197474697,Carol Channing,0.6736528723813021,0,1.0,0.0,-0.6039520428872533,joy,need feel useful way doggie entertainment food sourcing
Gavin Wiesen,-0.9605531434175206,Michael Angarano,0.1403215813346118,art teacher|artist|high school|homework|principal,1.0,-0.6872570993373055,-0.2771339495838236,joy,feel sincere words condescension palpable
Andrew Stanton,-0.3651953853366926,John Ratzenberger,1.740315454474682,earth|obesity|plant|robot|soil,1.0,2.561751700767835,4.586999645288904,fear,buy non stretch jeans feel weird stick body fabric soft gives lot cool comfortable pants move freely sorry left little short give four stars color sent chocolate lighter photo
Kevin Reynolds,2.7306649566836128,Jeanne Tripplehorn,-0.3041211612042964,future|sail|sea|smoker|water,1.0,0.5811666549171118,0.4381322361005183,sad,sit home feel unhappy career weight financial situation
Brian De Palma,0.5476865103872436,Scarlett Johansson,-0.7485639037432046,black dahlia|boxer|corpse|death|partner,0.0,-0.3791390657063717,-0.1466378067047389,anger,would get uncomfortable trying hold still position mind would full thoughts chatter would feel frustrated unfulfilled
Gary Trousdale,-0.4842669369528582,Leonard Nimoy,0.3180986783501752,atlantis|crew|expedition|journal|museum,1.0,0.5196691644917807,-0.0799959469101516,anger,quite sure feel laundry every day really bothered
Valentine,0.0,Diane Sorrentino,-1.1930066462821127,0,1.0,0.0,-0.6029843349101754,joy,feel privileged read stories received enjoyed crafting piece believe justice new zealand women screenwriters write feature films
Harold Becker,0.1507813383333582,Bruce Willis,-0.3041211612042964,autistic child|boy|child in danger|fbi|nsa,1.0,-0.2268676291119227,-0.2119869819627819,joy,feel convinced simply impossible bring home healthy living baby become sure get one
Clint Eastwood,1.103353751262683,Clint Eastwood,0.9403185179046468,1960s|bridge|housewife|love|photographer,1.0,0.3286169653842505,-0.2096977026438738,sad,put hour day without even looking one feel rejected hungry lonely see
Lana Wachowski,0.0714003039225811,Christopher Meloni,0.8514299693968655,gangster|lesbian|mafia|money|neo noir,1.0,-0.6526412721407546,-0.3071401185745594,joy,made doubt made feel like trusting mistake also fault got hurt
Herbert Ross,-0.0079807304881958,Dianne Wiest,0.0514330328268305,church|cowboy boots|dancing|high school dance|teenager,1.0,0.4606867241431264,-0.232604939235598,sad,know im grumpy mood feeling lethargic ill wind coming gym actually feeling less energy happier left
Jamaa Fanaka,-0.3255048681313041,Leon Isaac Kennedy,-0.5707868067276411,blaxploitation|boxing|convict|drifter|false accusation,1.0,0.0,-0.6005506215648377,fear,im feeling vulnerable today
Brad Silberling,0.1904718555387468,Jake Gyllenhaal,0.2292101298423939,1970s|death|district attorney|fiancee|watching television,1.0,-0.6083365659751051,-0.5176888206022137,joy,notice blake car driveway feel eager get home
Orson Welles,-0.6033384885690238,Rita Hayworth,1.1180956149202104,law partner|murder|partner|seaman|yacht,1.0,-0.7080232323590756,-0.4653098209175429,fear,feel apprehensive might hurt insulted damaged someone words actions
Ruairi Robinson,-0.3651953853366926,Romola Garai,-0.8374524522509859,alien infection|astronaut|mars|mission|zombie,0.0,-0.7077907675232424,-0.397902460782879,joy,child taught feelings werent acceptable hid longest time
Richard Attenborough,5.270858057828479,Candice Bergen,1.4736498089513363,british|india|indian|muslim|pakistan,0.0,0.0,0.6359274135944447,anger,continued sometimes feeling sorts sometimes impatient mostly always afraid someone might say maybe policeman shop owner would shoo
Eric Darnell,-0.7224100401851894,Bernie Mac,0.2292101298423939,africa|madagascar|new york city|sequel|zoo,1.0,1.9214700967935772,0.4502791377232422,sad,feel like im hated population
Baltasar Kormákur,0.0714003039225811,J.K. Simmons,0.0514330328268305,cocaine|contraband|drug lord|prison|smuggling,1.0,0.2632928708725687,0.1322209681227637,suprise,feel curious god querying oh god like
Bob Gosse,-0.0873617648989729,Geoff Stults,-1.0152295492665493,bachelor party|bare butt|loud sex|sex standing up|topless female nudity,1.0,-0.687304831259791,-0.5506992173426839,anger,asked ex girlfriend going limit practice sessions patrick came see said greta way new york know greta said quietly feeling kind rude
Blake Edwards,0.2301623727441353,Burt Kwouk,0.5847643238735201,clouseau|diamond|panther|pink|pink panther,0.0,0.0,-0.4627100084418112,love,feel shoulder cry supportive im feeling
Curtis Hanson,0.6667580620034091,Robert Downey Jr.,-0.481898258219859,losing|poker|poker player|reference to frederic chopin|reference to johannes brahms,1.0,-0.6240524658195894,-0.4719971163412303,joy,feel relieved finally move without single tear shed
Lana Wachowski,0.8652106480303519,Essie Davis,0.2292101298423939,battle|epic|fight|future|machine,0.0,1.3264908940540747,2.0313189863328227,suprise,velopp little higher week feel amazed
Stephen Frears,0.4683054759764665,Keanu Reeves,1.1180956149202104,catholic|corruption|emotional abuse|france|seduction,1.0,-0.2011608695496855,-0.2225884395027098,joy,feel like gorgeous stainless steel backsplash fits design style perfectly
Dennis Dugan,-0.5636479713636353,Steve Buscemi,-0.0374555156809508,homosexual|law|law school|responsibility|vomiting,1.0,1.6803534226578998,0.5646636649541122,fear,feel weird looking
Joel Schumacher,0.6270675447980206,Nicolas Cage,0.0514330328268305,investigation|obsession|private eye|private investigator|snuff film,0.0,-0.1780253659734616,0.150903509441424,fear,sewn feel really intimidated
Lance Kawas,-0.6827195229798009,Taylor Negron,-0.2152326126965142,actor|italian american|mexico|orphan|usa,1.0,0.0,-0.6037787220555378,sad,feel becoming psychologically damaged
Kenny Ortega,0.1507813383333582,Lucas Grabeel,-1.4596722918054577,2000s|basketball|country club|lifeguard|talent show,1.0,0.0,-0.316903858761196,sad,feel hurt bunny slight distance
Andrew Niccol,-0.2064333165151385,Bruce Greenwood,-0.0374555156809508,cigarette butt|drone|funeral procession|nellis air force base|taliban,1.0,-0.7035098846900775,-0.4904413415162819,anger,stop feeling hateful horrible stop feeling upset stop thinking move
Jamel Debbouze,-0.246123833720527,Jamel Debbouze,-1.3707837432976755,ape|computer animation|evolution|first person title|reference to louis de funes,0.0,0.0,-0.5999656637577981,anger,feel bit rude keeps unusually quiet guide cum driver
Daniel Myrick,-1.0399341778282978,Heather Donahue,-0.0374555156809508,found footage|looking at the camera|lost in the woods|maryland|screaming in horror,1.0,1.3450511898572894,0.7446862354958843,joy,feel like say intelligent things
Aleksey German,2.7703554738890013,Leonid Yarmolnik,0.2292101298423939,fictional war|hanging|male full frontal nudity|medieval times|nudity,0.0,0.0,-0.586042223609991,joy,cooked ate chicken breast suddenly feeling wonderful feeling sick anymore felt nausous ate chicken
Joseph Zito,-0.0079807304881958,Billy Drago,-1.0152295492665493,army|nightmare|one man army|rescue|spy,1.0,0.0,-0.5598635563196378,joy,feel like kids know show sometimes topic convinced know one think know im pretty positive dont use
Paul Andrew Williams,-0.8811721090067436,Lorraine Stanley,0.4958757753657387,bathroom|chase|girl|pimp|toilet,0.0,0.0,-0.5514502742801174,fear,walked enjoyed happy id experience smug id heard hadnt bored mind still feeling uncertain id witnessed heard significance
Tim Johnson,-0.9605531434175206,Bruce Willis,0.3180986783501752,bear|food|forest|raccoon|turtle,1.0,1.5567434495167007,0.3154210872459856,anger,quiet feel selfish things
James Dodson,-0.0476712476935844,Larry Miller,-0.2152326126965142,birthday|call center|fiance|hotel|indian,0.0,-0.7064514977324379,-0.5694178671679515,joy,say really feel like way way many talented people world everyone get multi million dollar contracts whatever best
Tom Shadyac,-1.1590057294444631,Sean Young,0.4069872268579574,detective|dolphin|mascot|nudity|stupidity,1.0,0.3469745867985093,0.9591707647437436,sad,feel hopeless sometimes hopeless make long lasting significant change
John Whitesell,-0.5636479713636353,Matthew Broderick,-1.3707837432976755,christmas|december|holiday|massachusetts|neighbor,1.0,-0.1954202109885686,-0.4905568887374256,joy,really feel fantastic writing list still every time read
Hayao Miyazaki,0.7064485792087977,Bunta Sugawara,1.9180925514902447,anime|bathhouse|pig|spirit|work,0.0,-0.5613069762859658,2.4142352555014837,sad,toughest problem world taking definite stand almost anything ambivalent feelings virtually everything either going make stories extremely dull extremely realistic
Darnell Martin,0.0714003039225811,Cedric the Entertainer,0.4958757753657387,1950s|jazz|jazz music|sex|title directed by female,1.0,-0.5892955175213281,-0.4929256067708699,joy,always left feeling achieved something worthwhile
Harry Beaumont,-0.2858143509259156,Anita Page,-0.1263440641887329,sibling rivalry|singer|sister act|whistling|wisecrack humor,1.0,-0.6671132637671504,-0.5713966133300362,sad,im feeling hurt right
Martin Scorsese,0.8255201308249632,Robert De Niro,0.7625414208890835,lawyer|neo noir|prison|rapist|southern gothic,1.0,0.4475374342022096,0.3165621160547789,anger,feeling grumpy stressed crabby maryland crab cake
Thaddeus O'Sullivan,-0.4445764197474697,Olivia Williams,0.2292101298423939,1930s|car accident|hospital|marital rape|painter,0.0,-0.7052744463485378,-0.5900286027394461,joy,im feeling quite confident eager tackle quiz
David Dobkin,-0.1270522821043614,Janeane Garofalo,0.1403215813346118,breasts|serial killer|small town|vomiting|widow,0.0,-0.6819881496373359,-0.5356636351913693,joy,must admit wasnt feeling hopeful went
Joachim Rønning,-0.5636479713636353,Salma Hayek,-0.6596753552354224,bank|cleavage|farmer|female gunfighter|mexico,0.0,0.0,-0.3958948278155085,sad,feel inadequate qualified remind serve savior came servant
Peter Chelsom,-0.0476712476935844,Lisa Ann Walter,-0.3041211612042964,dance|dance competition|dance lesson|love|teacher,1.0,0.1376215565989429,-0.3477982970144734,anger,feel furious vengeful children harmed
Jaume Balagueró,-0.8811721090067436,Jonathan D. Mellor,0.1403215813346118,apartment|apartment building|blood sample|crucifix|zombie,0.0,-0.7077442190368516,-0.2027215391673273,anger,phobia feel start selling yarns stressed
Caroline Link,1.341496854495014,Merab Ninidze,1.1180956149202104,breasts|farm|jew|kenya|tween girl,0.0,-0.6179424437040323,-0.5271564710346697,joy,im feeling especially happy hygge filled frosty tonight
James Cameron,-0.0079807304881958,Michael Biehn,1.4736498089513363,cyborg|future war|robot|shootout in a police station|urban setting,0.0,-0.1471026775703609,3.7307152979000855,fear,young know right feeling scared
Mennan Yapo,-0.4445764197474697,Nia Long,-0.481898258219859,car|car accident|housewife|sheriff|suburb,1.0,-0.0089970879118388,-0.1538522863248942,suprise,feel dazed confused weird dumb creepy
Ari Sandel,-0.246123833720527,Bella Thorne,0.0514330328268305,cartoon on tv|generation y|high school|overalls|strong female character,1.0,-0.211127242367504,-0.2335654255113544,joy,trick make optimist person hope help hope try feel positive energy flowing life
David Mamet,0.1110908211279697,Ben Gazzara,0.7625414208890835,brother sister relationship|extradition|fbi|japanese tourist|secret,1.0,-0.5591137623857538,-0.4692023179298188,joy,didnt feel comfortable revealing peoples lives identities couldnt reveal hence aliases
